Filename,Tobj,Obj,HIP_name,Thorium1,Thorium2,Haolgen1,Halogen2,Date,RA,DEC,SNR,Filesize,Md5
rapy.204.fits,HIP108036,HIP108036,HIP108036,Off,Off,Off,Off,2016-05-28T10:39:04.97,21:53:18.1,-13:33:06.0,168.34598,1477440,c278aa78b3205ea06ab2cec243586477
rapy.205.fits,HIP94083,HIP94083,HIP94083,Off,Off,Off,Off,2016-05-28T10:41:57.29,19:09:10.1, 76:33:35.0,136.73178,1477440,aa100c3348ffcd7932743bea5e7694c6
rapy.216.fits,HIP97675,HIP97675,HIP97675,Off,Off,Off,Off,2016-05-28T11:29:44.49,19:51:01.9, 10:24:54.0,118.40308,1477440,55017e5e49c85b159bfeffdc3e190b5e
rapy.217.fits,HIP110778,HIP110778,HIP110778,Off,Off,Off,Off,2016-05-28T11:36:59.99,22:26:34.5,-16:44:31.0,138.02469,1477440,fb85087affd8578701262ebbb1095b93
rapz.210.fits,HIP75761,HIP75761,HIP75761,Off,Off,Off,Off,2016-05-29T06:56:13.27,15:28:38.1,  1:50:30.0,193.58444,1477440,fca426d77d6a2831a304eb68ac326b2b
rapz.216.fits,HIP79672,HIP79672,HIP79672,Off,Off,Off,Off,2016-05-29T08:21:40.04,16:15:37.5, -8:22:17.0,203.49635,1477440,a9e8f7faded1fcba38b743b2d8882e41
raqa.197.fits,HIP14862,HIP14862,HIP14862,Off,Off,Off,Off,2016-05-31T06:40:31.46, 3:11:56.3, 74:23:35.0,175.20863,1477440,c8f5cc707400e8d14cea7c5560b53680
raqa.198.fits,HIP72848,HIP72848,HIP72848,Off,Off,Off,Off,2016-05-31T06:46:47.73,14:53:23.2, 19:09:13.0,169.1958,1477440,62a28cf5759403fe41342a050465d4c1
raqa.199.fits,HIP73996,HIP73996,HIP73996,Off,Off,Off,Off,2016-05-31T06:48:23.20,15:07:18.2, 24:52:06.0,120.762085,1477440,f57d83dc2e03a899560ae033b45e884b
raqa.209.fits,HIP79822,HIP79822,HIP79822,Off,Off,Off,Off,2016-05-31T07:39:17.93,16:17:29.8, 75:45:23.0,118.56295,1477440,d33181aec3038a6494d61844e814ada0
raqa.213.fits,HIP518,HIP518,HIP518,Off,Off,Off,Off,2016-05-31T08:03:44.53, 0:06:16.3, 58:26:12.0,135.54253,1477440,c5cac2f831e7d7dc93c3b185ce87b7c9
raqa.216.fits,HIP83608,HIP83608,HIP83608,Off,Off,Off,Off,2016-05-31T08:18:26.15,17:05:19.9, 54:28:13.0,108.94043,1477440,517ff7bcbfbf235b8febba2f878e6358
raqa.217.fits,HIP83601,HIP83601,HIP83601,Off,Off,Off,Off,2016-05-31T08:23:51.55,17:05:16.8,  0:42:03.0,167.085,1477440,5196d6b06e6c0db2e3c1c22863ff96c2
raqa.218.fits,HIP114430,HIP114430,HIP114430,Off,Off,Off,Off,2016-05-31T08:31:52.45,23:10:26.9, 43:32:35.0,146.46771,1477440,0888e5bfc0ee23b1fe2bab05917e8ee9
raqa.219.fits,HIP4151,HIP4151,HIP4151,Off,Off,Off,Off,2016-05-31T08:33:48.48, 0:53:04.0, 61:07:28.0,112.96945,1477440,ebf615684e8c01e1dd9720d46ec35790
raqa.221.fits,HIP85819,HIP85819,HIP85819,Off,Off,Off,Off,2016-05-31T08:42:04.08,17:32:10.8, 55:11:04.0,126.286964,1477440,c90f1c7feba3c67851abc94b5e943b7d
raqa.231.fits,HIP114189,HIP114189,HIP114189,Off,Off,Off,Off,2016-05-31T10:16:52.45,23:07:28.8, 21:08:02.0,154.66255,1477440,cf6b96194d662c8972521c68dbcf102a
raqa.252.fits,HIP96895,HIP96895,HIP96895,Off,Off,Off,Off,2016-05-31T11:30:32.63,19:41:48.7, 50:31:27.0,217.48827,1477440,8adc09ac0511cc98614424827b9dff34
raqb.191.fits,HIP85295,HIP85295,HIP85295,Off,Off,Off,Off,2016-06-02T09:13:22.58,17:25:44.6,  2:06:22.0,147.2887,1477440,3c97e70ccbabed2ace13acc351f86635
raqb.216.fits,HIP94346,HIP94346,HIP94346,Off,Off,Off,Off,2016-06-02T10:33:24.90,19:12:11.7, 57:40:25.0,177.75896,1477440,fa8a7a5ecaf3aed9e7fd64686bf828a7
raqb.226.fits,HIP113718,HIP113718,HIP113718,Off,Off,Off,Off,2016-06-02T11:12:01.88,23:01:51.9, -3:50:58.0,181.47838,1477440,91455aba1d79c66802538ebebf4877f2
raqb.232.fits,HIP101027,HIP101027,HIP101027,Off,Off,Off,Off,2016-06-02T11:46:21.91,20:28:51.5,-17:48:49.0,118.35937,1477440,3cd96bef56c4243cca68e604b3a643b6
raqb.236.fits,HIP99452,HIP99452,HIP99452,Off,Off,Off,Off,2016-06-02T12:10:08.30,20:11:05.6, 16:11:23.0,206.09212,1477440,c03cf79c3db2d23daa68a01bfd88c04f
raqc.197.fits,HIP70016,HIP70016,HIP70016,Off,Off,Off,Off,2016-06-04T06:51:39.99,14:19:34.1, -5:09:06.0,172.19038,1477440,7b8832fb8da2642ff0a2c091cf108e63
raqd.211.fits,HIP71395,HIP71395,HIP71395,Off,Off,Off,Off,2016-06-06T06:56:47.17,14:36:00.7,  9:44:43.0,192.29524,1477440,7de05ee0e4985b7dd8df3e03bff6cbbe
raqd.243.fits,<Park>,KIC8462852t,None,Off,Off,Off,Off,2016-06-06T12:18:05.34,21:11:58.6, 36:57:06.7,34.949574,1477440,ff97b33a0315132ae94ffd26d18a7638
raqf.237.fits,HIP98698,HIP98698,HIP98698,Off,Off,Off,Off,2016-06-10T10:51:20.70,20:02:46.9,  3:19:36.0,190.40309,1477440,066f8e49976b110723bb1e107f1644d6
raqf.241.fits,HIP98677,HIP98677,HIP98677,Off,Off,Off,Off,2016-06-10T11:13:52.58,20:02:33.9, 15:35:22.0,181.55865,1477440,4cf68fd640a253eb02fbcd188411fdfe
raqf.245.fits,HIP5310,HIP5310,HIP5310,Off,Off,Off,Off,2016-06-10T11:27:59.22, 1:07:57.2, 20:44:19.0,157.48254,1477440,4b4fecccdde0d00b74e317392752f023
raqf.247.fits,HIP3765,HIP3765,HIP3765,Off,Off,Off,Off,2016-06-10T11:47:50.43, 0:48:23.7,  5:16:31.0,157.03839,1477440,115c5785d62143090a6ef188827f50a2
raqf.248.fits,HIP10644,HIP10644,HIP10644,Off,Off,Off,Off,2016-06-10T11:51:15.73, 2:17:04.7, 34:13:23.0,174.4175,1477440,295874ede71cda0391c12a4f33bc6a63
raqh.211.fits,HIP99770,HIP99770,HIP99770,Off,Off,Off,Off,2016-06-15T08:55:39.63,20:14:32.1, 36:48:23.0,177.99406,1477440,04c453b353b4909ec04d4f97d77d7a40
raqi.218.fits,HIP7535,HIP7535,HIP7535,Off,Off,Off,Off,2016-06-17T11:43:44.73, 1:37:05.8, 12:08:29.0,166.47693,1477440,b1e59903fea94752d8b4874d2576469c
raqi.219.fits,HIP5346,HIP5346,HIP5346,Off,Off,Off,Off,2016-06-17T11:48:44.55, 1:08:21.9,  5:38:56.0,209.55547,1477440,bb74a31338152f7d603265df23e29ea8
raqk.195.fits,HIP74995,HIP74995,HIP74995,Off,Off,Off,Off,2016-06-19T06:41:59.86,15:19:25.5, -7:43:21.0,40.336105,1477440,9b946d00e2704859a98ebc9ae51a8ae2
raqk.205.fits,HIP81375,HIP81375,HIP81375,Off,Off,Off,Off,2016-06-19T08:21:42.86,16:37:08.5,  0:15:16.0,178.71262,1477440,ea15ba7fbc0f48da4d4f75865e5fa658
raql.189.fits,HIP82860,HIP82860,HIP82860,Off,Off,Off,Off,2016-06-21T05:07:12.45,16:56:02.2, 65:08:06.0,122.56772,1477440,2806a0cf27efc224be123195aebab8d2
raql.191.fits,HIP65515,HIP65515,HIP65515,Off,Off,Off,Off,2016-06-21T05:50:12.22,13:25:45.1, 56:58:13.0,135.2989,1477440,54dc0f25207b757316e6c39850aceacc
raqm.205.fits,HIP81300,HIP81300,HIP81300,Off,Off,Off,Off,2016-06-24T06:18:43.81,16:36:21.9, -2:19:33.0,159.56241,1477440,3e1a6bfe68d9300f82174c7041772cd0
raqm.258.fits,HIP9153,HIP9153,HIP9153,Off,Off,Off,Off,2016-06-24T11:39:05.75, 1:57:55.6, 23:35:45.0,179.48087,1477440,0d88bd2ee90238f18bc87ed9790d933e
raqm.260.fits,HIP2762,HIP2762,HIP2762,Off,Off,Off,Off,2016-06-24T11:52:10.46, 0:35:15.3, -3:35:34.0,172.20802,1477440,3c82f5cd3e9453d410cafcd646c2f181
raqn.198.fits,HIP69414,HIP69414,HIP69414,Off,Off,Off,Off,2016-06-25T07:12:54.08,14:12:45.0, -3:19:17.0,154.91875,1477440,606bcc5b50fb1305ffd39e03c37db6e7
raqn.199.fits,HIP80644,HIP80644,HIP80644,Off,Off,Off,Off,2016-06-25T07:34:03.42,16:27:56.6,  7:18:15.0,104.10009,1477440,693389b6b9b560df1aaba38f315f910a
raqn.201.fits,GJ628,GJ628,None,Off,Off,Off,Off,2016-06-25T08:16:28.53,16:30:17.9,-12:40:03.0,38.425587,1477440,cd2c3b37ee03ed078aa6b262ed4497a7
raqn.223.fits,KIC8462852,KIC8462852,None,Off,Off,Off,Off,2016-06-25T10:51:17.88,20:06:15.5, 44:27:24.6,30.325567,1477440,3e51e7329e7c7a51b00b723975775366
raqo.201.fits,HIP67422,HIP67422,HIP67422,Off,Off,Off,Off,2016-06-27T07:00:49.83,13:49:03.4, 26:58:46.0,162.76923,1477440,6d1dc0f2a4b70a6305aa3f752ecdae63
raqq.219.fits,HIP112527,HIP112527,HIP112527,Off,Off,Off,Off,2016-06-30T07:27:49.39,22:47:30.3, 83:41:51.0,188.80118,1477440,c8ace5a041bdd57a3a09265e8306c53e
raqq.229.fits,HIP90790,HIP90790,HIP90790,Off,Off,Off,Off,2016-06-30T08:18:21.39,18:31:18.8,-18:54:34.0,137.57982,1477440,1706e4f515658071aa0048afbe9a3681
raqq.230.fits,HIP88684,HIP88684,HIP88684,Off,Off,Off,Off,2016-06-30T08:22:36.87,18:06:15.3, -4:45:04.0,164.33629,1477440,02b416a98e4542a1dd0d22c09aa05b29
raqq.231.fits,HIP88972,HIP88972,HIP88972,Off,Off,Off,Off,2016-06-30T08:29:27.74,18:09:36.9, 38:27:20.0,158.26128,1477440,2ec0635cc30313b53a5ef4b996ddb3ce
raqq.232.fits,HIP90979,HIP90979,HIP90979,Off,Off,Off,Off,2016-06-30T08:52:43.80,18:33:28.5,-11:38:13.0,54.998306,1477440,684b889cf64e001a19e7366a2bb1fd5c
raqq.233.fits,HIP89560,HIP89560,HIP89560,Off,Off,Off,Off,2016-06-30T09:14:21.69,18:16:31.0, 45:33:33.0,55.086864,1477440,09ca1815849e7198170f265c4830ce18
raqq.246.fits,HIP22361,HIP22361,HIP22361,Off,Off,Off,Off,2016-06-30T11:41:03.79, 4:48:50.5, 75:56:26.0,155.42967,1477440,ae3407c39f57eadf84a5e32de793c5d3
raqr.212.fits,HIP81813,HIP81813,HIP81813,Off,Off,Off,Off,2016-07-01T07:06:40.73,16:42:37.7, 68:06:14.0,195.46077,1477440,af4e4a71d640d31ae7e5b3433d2f7247
raqr.219.fits,HIP90035,HIP90035,HIP90035,Off,Off,Off,Off,2016-07-01T08:25:47.18,18:22:17.3,  1:42:25.0,51.43954,1477440,cd6f2dce61b764f2ce5c218bc15aa9af
raqr.232.fits,HIP910,HIP910,HIP910,Off,Off,Off,Off,2016-07-01T11:41:57.58, 0:11:15.7,-15:28:09.0,106.186386,1477440,c467c5e43e651d14df8ed9783f6eb282
raqr.233.fits,HIP3909,HIP3909,HIP3909,Off,Off,Off,Off,2016-07-01T11:45:51.19, 0:50:07.3,-10:38:43.0,170.72571,1477440,4212841c5df5b94b8b8ca5e61c379c9d
raqr.234.fits,HIP5799,HIP5799,HIP5799,Off,Off,Off,Off,2016-07-01T11:49:38.47, 1:14:24.1, -7:55:17.0,171.02586,1477440,583ccc4e35dcb248771887a75ded41bf
raqr.235.fits,HIP13601,HIP13601,HIP13601,Off,Off,Off,Off,2016-07-01T12:10:35.21, 2:55:17.6, 16:18:32.0,164.39587,1477440,5b9b392850fec398a144ee212b235eb0
raqs.217.fits,HIP51502,HIP51502,HIP51502,Off,Off,Off,Off,2016-07-02T07:03:17.97,10:31:04.0, 82:33:31.0,176.46808,1477440,2d429705ebea0b5987fa00c416bb69f5
raqs.218.fits,HIP51384,HIP51384,HIP51384,Off,Off,Off,Off,2016-07-02T07:08:07.90,10:29:40.0, 84:15:06.0,193.79262,1477440,dd5574d9ff7aa607bc96bac0117db624
raqs.222.fits,HIP51819,HIP51819,HIP51819,Off,Off,Off,Off,2016-07-02T07:34:03.05,10:35:11.4, 84:23:58.0,203.01254,1477440,dfdb5025fa0e431ed5ffa6c79818604a
raqs.224.fits,HIP89087,HIP89087,HIP89087,Off,Off,Off,Off,2016-07-02T08:06:14.60,18:10:56.2, 49:58:12.0,69.67395,1477440,246c60f56755b4508fc82dbfbc8a8bfa
raqt.211.fits,HIP62523,HIP62523,HIP62523,Off,Off,Off,Off,2016-07-04T05:46:55.16,12:48:46.6, 24:50:23.0,161.26442,1477440,8de37e690588b82a5cd1fb3dfe4e147e
raqt.233.fits,HIP91608,HIP91608,HIP91608,Off,Off,Off,Off,2016-07-04T07:51:36.17,18:40:57.2,-13:22:57.0,45.00723,1477440,90d2ba742e0d3a396d525d9b9cb59908
raqt.234.fits,HIP91430,HIP91430,HIP91430,Off,Off,Off,Off,2016-07-04T08:12:25.23,18:38:44.8,-14:29:35.0,31.943703,1477440,ed66e501a912179e71597b9b100e5259
raqt.236.fits,HIP90656,HIP90656,HIP90656,Off,Off,Off,Off,2016-07-04T08:54:27.32,18:29:52.5, -1:49:08.0,164.06415,1477440,69f9e2c7d0a01de702f113b08188032a
raqt.241.fits,HIP95501,HIP95501,HIP95501,Off,Off,Off,Off,2016-07-04T09:35:00.93,19:25:30.1,  3:06:54.0,161.22499,1477440,776f884764464b0914fdd34b0311ac80
raqt.243.fits,HIP103441,HIP103441,HIP103441,Off,Off,Off,Off,2016-07-04T10:03:05.31,20:57:26.2, 22:21:42.0,24.71154,1477440,8f5da1e4bf81f485edf6eef9112e35ee
raqt.244.fits,HIP103650,HIP103650,HIP103650,Off,Off,Off,Off,2016-07-04T10:24:49.66,21:00:03.9, 70:40:06.0,92.07202,1477440,aab58afd7762f853b5f14857f056ea43
raqt.247.fits,HIP104092,HIP104092,HIP104092,Off,Off,Off,Off,2016-07-04T11:15:45.48,21:05:19.8,  7:04:00.0,150.95244,1477440,37bc67b2f9c01fed7987f997ba28a9ed
raqt.252.fits,HIP95319,HIP95319,HIP95319,Off,Off,Off,Off,2016-07-04T11:59:32.71,19:23:34.1, 33:13:21.0,155.24823,1477440,e7d14ade2c9fff585cf05c0b44eb58a7
raqu.233.fits,HIP95575,HIP95575,HIP95575,Off,Off,Off,Off,2016-07-06T08:35:49.48,19:26:26.7, 49:28:06.0,150.9128,1477440,89c2c1317654615085caef28d454cb92
raqu.242.fits,HIP94650,HIP94650,HIP94650,Off,Off,Off,Off,2016-07-06T09:45:51.38,19:15:35.2, 11:33:14.0,148.14764,1477440,2795db5d360a3b4fdeb3485d8263bdbb
raqu.244.fits,HIP103388,HIP103388,HIP103388,Off,Off,Off,Off,2016-07-06T10:30:56.41,20:56:46.5,-10:27:12.0,25.2131,1477440,673e2299414d566cf36218cf60766b3f
raqu.254.fits,HIP13642,HIP13642,HIP13642,Off,Off,Off,Off,2016-07-06T12:09:47.48, 2:55:39.3, 26:52:20.0,148.22908,1477440,7a33efb2f6966970a7907f96211bcac5
raqv.246.fits,HIP94349,HIP94349,HIP94349,Off,Off,Off,Off,2016-07-07T09:11:07.54,19:12:16.5,  2:53:02.0,30.419897,1477440,89199a49f67fd8ae936406cefa86aa0f
raqv.256.fits,HIP102870,HIP102870,HIP102870,Off,Off,Off,Off,2016-07-07T10:08:36.09,20:50:33.5, 52:54:05.0,73.91059,1477440,68f9beb537ea8d0b4da9a9abe316b9e5
raqw.257.fits,HIP101093,HIP101093,HIP101093,Off,Off,Off,Off,2016-07-09T09:38:56.16,20:29:34.9, 62:59:38.0,144.56323,1477440,be0b0e6c4d153b223aff19f3929ada86
raqw.261.fits,HIP101382,HIP101382,HIP101382,Off,Off,Off,Off,2016-07-09T10:19:30.68,20:32:51.4, 41:54:01.0,157.89116,1477440,9afa01b6eed0961298f2be08513a2480
raqx.211.fits,HIP76603,HIP76603,HIP76603,Off,Off,Off,Off,2016-07-10T05:40:24.03,15:38:40.0, -8:47:29.0,135.31197,1477440,edd68fef1bae35b3d0ddfde235961312
raqx.269.fits,HIP102040,HIP102040,HIP102040,Off,Off,Off,Off,2016-07-10T10:05:08.50,20:40:45.2, 19:56:12.0,113.361755,1477440,73175577cb9de3b34618104af53c0ce9
raqy.215.fits,HIP76832,HIP76832,HIP76832,Off,Off,Off,Off,2016-07-12T05:36:04.82,15:41:19.9, 75:59:21.0,18.710037,1477440,92c2fb4a5128418ea59db90cf47ad04e
raqy.217.fits,HIP76602,HIP76602,HIP76602,Off,Off,Off,Off,2016-07-12T05:52:06.77,15:38:39.9, -8:47:41.0,156.71053,1477440,81d557b01a2ca766189beb9a4666f894
raqy.219.fits,HIP76603,HIP76603,HIP76603,Off,Off,Off,Off,2016-07-12T06:07:19.56,15:38:40.0, -8:47:29.0,150.97662,1477440,ecbac561731aa8b3256fa18fc7f6079f
raqy.255.fits,HIP101093,HIP101093,HIP101093,Off,Off,Off,Off,2016-07-12T08:53:14.54,20:29:34.9, 62:59:38.0,156.60847,1477440,a87cf2c60fdb91babeb1d16af7f2310a
raqy.256.fits,HIP101382,HIP101382,HIP101382,Off,Off,Off,Off,2016-07-12T09:04:39.22,20:32:51.4, 41:54:01.0,176.01445,1477440,09eaff2e57cca64c2844541f9f8ecec2
raqy.259.fits,HIP101955,HIP101955,HIP101955,Off,Off,Off,Off,2016-07-12T09:33:16.24,20:39:38.6,  4:58:20.0,168.8748,1477440,1812b83d34ae41d657f8bab4abb1be7a
raqy.269.fits,HIP12832,HIP12832,HIP12832,Off,Off,Off,Off,2016-07-12T11:06:27.30, 2:44:57.7, 12:26:43.0,169.97658,1477440,dbe79e18f5dadc892336afe2cc1028ba
raqz.100.fits,HIP74981,HIP74981,HIP74981,Off,Off,Off,Off,2016-07-13T06:23:45.66,15:19:20.9, 29:12:28.0,53.33612,1477440,1fb5958b7bf26eaa6232bfb372e42574
raqz.132.fits,HIP101150,HIP101150,HIP101150,Off,Off,Off,Off,2016-07-13T08:48:53.88,20:30:10.4, 26:50:31.0,71.72384,1477440,412a309069ba437c8efc2ad8deee7350
raqz.133.fits,HIP102226,HIP102226,HIP102226,Off,Off,Off,Off,2016-07-13T09:09:40.99,20:42:49.2, 20:50:34.0,136.26099,1477440,e466f413f5e4ebb28439addb1c3b4111
raqz.138.fits,HIP101262,HIP101262,HIP101262,Off,Off,Off,Off,2016-07-13T10:45:16.61,20:31:32.2, 33:46:33.0,88.018745,1477440,2d762424f2043d1353e33becaf2d2088
rara.209.fits,HIP68469,HIP68469,HIP68469,Off,Off,Off,Off,2016-07-15T05:20:34.71,14:01:02.3, -2:39:07.0,56.506966,1477440,7b15813242e0a0ded9df0e821b76dfb2
rara.210.fits,HIP83996,HIP83996,HIP83996,Off,Off,Off,Off,2016-07-15T05:42:51.72,17:10:12.5, 54:29:22.0,108.717674,1477440,4234fd8bd800cc9ab87203bef1799233
rara.211.fits,HIP75722,HIP75722,HIP75722,Off,Off,Off,Off,2016-07-15T06:05:01.75,15:28:12.2, -9:21:34.0,153.92229,1477440,f0142412cf4c903bfb80259841fb9092
rara.212.fits,HIP74981,HIP74981,HIP74981,Off,Off,Off,Off,2016-07-15T06:26:16.48,15:19:20.9, 29:12:28.0,54.91999,1477440,4fb5c4593ab7bdded8f40d8a9bbd5157
rara.214.fits,HIP83762,HIP83762,HIP83762,Off,Off,Off,Off,2016-07-15T07:01:12.96,17:07:06.9, 21:33:13.0,25.957993,1477440,2adbdfc5d5e484ed1975f33ec0cc8ff8
rara.243.fits,HIP101180,HIP101180,HIP101180,Off,Off,Off,Off,2016-07-15T08:48:15.37,20:30:33.1, 65:27:02.0,39.384766,1477440,772846f3ef215e19be2c53d37cf2d31f
rara.245.fits,HIP101262,HIP101262,HIP101262,Off,Off,Off,Off,2016-07-15T09:16:50.42,20:31:32.2, 33:46:33.0,100.30069,1477440,bb705c79a1820b8c3f689735ebe34217
rara.249.fits,HIP102226,HIP102226,HIP102226,Off,Off,Off,Off,2016-07-15T10:47:02.02,20:42:49.2, 20:50:34.0,134.52826,1477440,846a9146ecf302bf30598096570c1d73
rarb.252.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2016-07-17T08:31:45.11,20:06:15.5, 44:27:24.6,32.13289,1477440,dfcbbf38d79da06a3ca090dae75dc085
rarb.262.fits,HIP103039,HIP103039,HIP103039,Off,Off,Off,Off,2016-07-17T11:01:17.38,20:52:32.6,-16:58:28.0,25.827478,1477440,010ab7d800ab068d253e3b146c0aa515
rarc.214.fits,HIP78353,HIP78353,HIP78353,Off,Off,Off,Off,2016-07-18T05:53:38.04,15:59:53.6, -8:15:11.0,46.29291,1477440,2b646f7184348d07d253f05ff495ef6a
rarc.251.fits,HIP103096,HIP103096,HIP103096,Off,Off,Off,Off,2016-07-18T09:03:09.45,20:53:19.7, 62:09:03.0,125.89942,1477440,6835c04862aae1ac1493063328fe1398
rard.218.fits,HIP83945,HIP83945,HIP83945,Off,Off,Off,Off,2016-07-19T06:27:55.81,17:09:32.0, 43:40:48.0,26.279678,1477440,db87599841be070264f7e03839cb3dc3
rare.211.fits,HIP76315,HIP76315,HIP76315,Off,Off,Off,Off,2016-07-22T05:40:59.22,15:35:20.4, 60:05:10.0,152.52458,1477440,b58ccb279fa9f1cd26ccfba47a8cf101
rarf.214.fits,KIC8462852,KIC8462852,None,Off,Off,Off,Off,2016-07-24T08:13:37.99,20:06:15.5, 44:27:24.6,27.396147,1477440,165dfe6f9baedb5920c03561caf8c967
rarj.223.fits,HIP63076,HIP63076,HIP63076,Off,Off,Off,Off,2016-07-31T05:55:12.33,12:55:28.5, 65:26:18.0,171.20122,1477440,50af5a0f0e4a489c996965e7e7eca086
rarj.224.fits,HIP62207,HIP62207,HIP62207,Off,Off,Off,Off,2016-07-31T06:00:54.20,12:44:58.9, 39:16:46.0,148.17905,1477440,cb00e36d1ed6c7a187117db7cec0d257
rarj.226.fits,HIP62145,HIP62145,HIP62145,Off,Off,Off,Off,2016-07-31T06:19:55.65,12:44:13.8, 51:45:30.0,132.48079,1477440,4193607707198d7048e0601994ce4b8d
rarj.239.fits,KIC8462852,KIC8462852,None,Off,Off,Off,Off,2016-07-31T07:41:08.89,20:06:15.5, 44:27:24.6,31.470095,1477440,6f2af2dbf4feeac91f8c52821245fd28
rarj.249.fits,HIP101382,HIP101382,HIP101382,Off,Off,Off,Off,2016-07-31T09:28:21.65,20:32:51.6, 41:53:54.5,119.949776,1477440,cb04cb2cecac703dc3f251639a21d597
rarj.252.fits,HIP107975,HIP107975,HIP107975,Off,Off,Off,Off,2016-07-31T09:52:36.82,21:52:29.9, 28:47:36.7,127.23752,1477440,c6d7249a7b77d08cd6959b2a2b0b2b53
rarj.253.fits,HIP107975,HIP107975,HIP107975,Off,Off,Off,Off,2016-07-31T09:55:20.95,21:52:29.9, 28:47:36.7,121.353,1477440,9ef6d248a31b595f798bb65433bb8e81
rarj.254.fits,HIP107975,HIP107975,HIP107975,Off,Off,Off,Off,2016-07-31T09:58:05.29,21:52:29.9, 28:47:36.7,125.60447,1477440,02867547eaadf15c47e4aa2d52f9fdab
rarj.255.fits,HIP107975,HIP107975,HIP107975,Off,Off,Off,Off,2016-07-31T10:00:50.12,21:52:29.9, 28:47:36.7,129.11363,1477440,f0bbf923e13fef3c130960d76d45c9a9
rarj.256.fits,HIP107975,HIP107975,HIP107975,Off,Off,Off,Off,2016-07-31T10:03:34.28,21:52:29.9, 28:47:36.7,126.79755,1477440,00807f676b0454b4a3d48d66903d3b98
rarj.257.fits,HIP107975,HIP107975,HIP107975,Off,Off,Off,Off,2016-07-31T10:06:18.39,21:52:29.9, 28:47:36.7,119.23562,1477440,06fff5a31d3920ec22b2487e010de8c7
rarl.220.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2016-08-03T06:50:08.15,20:06:15.5, 44:27:24.6,32.626625,1477440,c905ff57299a4338451f3443ab631a0a
rarp.211.fits,HIP4856,HIP4856,HIP4856,Off,Off,Off,Off,2016-08-10T05:08:44.92, 1:02:38.1, 71:40:41.0,38.30748,1477440,085ec628341150a6acb884fa9f190f74
rarp.213.fits,HIP72944,HIP72944,HIP72944,Off,Off,Off,Off,2016-08-10T05:35:45.75,14:54:29.5, 16:06:01.0,45.27937,1477440,43e837272fbbfbc870c9ae3fce061ec4
rarp.218.fits,HIP70952,HIP70952,HIP70952,Off,Off,Off,Off,2016-08-10T06:14:03.10,14:30:45.6, 63:11:08.0,154.94812,1477440,0c8d07b890e4c41a8a5303506d4c1c59
rarr.243.fits,HIP113829,HIP113829,HIP113829,Off,Off,Off,Off,2016-08-13T12:43:27.94,23:03:04.8, 20:55:06.0,135.33746,1477440,0d7427474903aaf04677e7651d1c2b44
rart.205.fits,KIC8462852,KIC8462852,None,Off,Off,Off,Off,2016-08-14T04:55:46.62,20:06:15.5, 44:27:24.6,26.562105,1477440,f923aef9f4f8c2ca645b23522f5b4caf
raru.288.fits,HIP79755,HIP79755,HIP79755,Off,Off,Off,Off,2016-08-16T04:59:24.03,16:16:41.3, 67:14:21.0,113.03443,1477440,eebae0e84adf05d19008fff9cbed4836
raru.290.fits,HIP92270,HIP92270,HIP92270,Off,Off,Off,Off,2016-08-16T05:27:23.33,18:48:16.4, 23:30:53.0,148.79707,1477440,ece18618958c523dddaa7c1da24f5018
rarw.197.fits,HIP84223,HIP84223,HIP84223,Off,Off,Off,Off,2016-08-18T05:58:48.75,17:12:53.6, 42:19:48.0,49.231297,1477440,5d1f3e7b62fe19d1aff0fd2bfff27a21
rarz.281.fits,HIP105932,HIP105932,HIP105932,Off,Off,Off,Off,2016-08-25T04:56:41.12,21:27:16.8, -6:50:45.0,30.038157,1477440,03419df2953da479143177373d51427d
rarz.282.fits,HIP71311,HIP71311,HIP71311,Off,Off,Off,Off,2016-08-25T05:18:23.96,14:34:56.8, 33:44:52.0,58.378082,1477440,25a8c10e02cf92b59e3296e5456b951a
rarz.283.fits,HIP83451,HIP83451,HIP83451,Off,Off,Off,Off,2016-08-25T05:41:10.70,17:03:17.9, 59:35:11.0,107.692635,1477440,b795e8c9b2200c033102b5da7c8c8dc3
rarz.372.fits,HIP19855,HIP19855,HIP19855,Off,Off,Off,Off,2016-08-25T12:32:07.55, 4:15:25.8,  6:11:58.7,171.9724,1477440,3e40c9ac53994baeac15ad39ec3a91db
rasa.222.fits,HIP110341,HIP110341,HIP110341,Off,Off,Off,Off,2016-08-27T09:37:07.79,22:20:55.8,  8:11:12.0,154.80328,1477440,33b4cc520ca6fa151bad9f3864ab8233
rasa.223.fits,HIP117779,HIP117779,HIP117779,Off,Off,Off,Off,2016-08-27T10:00:09.43,23:53:08.5, 29:01:05.0,72.915596,1477440,e9aff701f3bc913e6c5a7c4e69c4bb05
rasa.225.fits,HIP1463,HIP1463,HIP1463,Off,Off,Off,Off,2016-08-27T10:44:24.66, 0:18:16.5, 10:12:09.0,38.796726,1477440,634361cf6a14de0b97115950dbe4d44e
rasb.214.fits,KIC8462852,KIC8462852,None,Off,Off,Off,Off,2016-08-28T05:55:32.85,20:06:15.5, 44:27:24.6,29.64105,1477440,f32833bf95a87150aea005045c708704
